,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,type_num,difbalanceOrig,difbalanceOrig_cat,comerciante,difbalanceDest,difbalanceDest_cat,type_cat
209705,19,CASH_OUT,174242.25,C66226236,0.0,0.0,C590273323,471595.38,877978.12,0,0,1,0.0,0,0,406382.74,1,1
203697,19,CASH_OUT,93446.26,C1013744138,0.0,0.0,C597280894,124940.25,218386.51,0,0,1,0.0,0,0,93446.26000000001,1,1
2302026,372,CASH_OUT,289721.87,C1516212400,0.0,0.0,C289159808,656124.04,945845.91,0,0,1,0.0,0,0,289721.87,1,1
1837790,305,CASH_OUT,116511.68,C2010383430,0.0,0.0,C718411345,523820.88,640332.56,0,0,1,0.0,0,0,116511.68000000005,1,1
1216998,213,CASH_OUT,335274.16,C2108063872,0.0,0.0,C811553784,1787733.83,2123007.99,0,0,1,0.0,0,0,335274.16000000015,1,1
1999648,327,CASH_OUT,174337.43,C837715590,0.0,0.0,C1760688401,405363.08,579700.51,0,0,1,0.0,0,0,174337.43,1,1
907975,181,CASH_OUT,281428.41,C655259093,0.0,0.0,C1644096395,1564655.62,1846084.03,0,0,1,0.0,0,0,281428.4099999999,1,1
784603,162,CASH_OUT,81654.82,C969352788,23224.9,0.0,C1563656297,801086.47,882741.29,0,0,1,-23224.9,-1,0,81654.82000000007,1,1
2041149,330,CASH_OUT,338814.3,C831104033,169369.0,0.0,C636653600,0.0,338814.3,0,0,1,-169369.0,-1,0,338814.3,1,1
778198,162,CASH_OUT,37491.23,C931939502,0.0,0.0,C1740840316,2245252.42,2282743.65,0,0,1,0.0,0,0,37491.22999999998,1,1
987536,186,TRANSFER,354832.91,C1278752730,116632.0,0.0,C1240258072,259251.74,614084.65,0,0,4,-116632.0,-1,0,354832.91000000003,1,1
487412,130,CASH_OUT,207117.47,C926058818,0.0,0.0,C1734811581,3290511.38,3345140.3,0,0,1,0.0,0,0,54628.919999999925,1,1
2587495,404,CASH_OUT,19442.19,C1575772751,52271.0,32828.81,C1651859595,0.0,19442.19,0,0,1,-19442.190000000002,-1,0,19442.19,1,1
2270243,369,TRANSFER,788106.67,C94783990,0.0,0.0,C1678668229,2255120.0,3043226.67,0,0,4,0.0,0,0,788106.6699999999,1,1
474933,129,CASH_OUT,149451.99,C527581932,20785.0,0.0,C548919903,1124920.96,1274372.95,0,0,1,-20785.0,-1,0,149451.99,1,1
2317626,373,CASH_OUT,134224.77,C202869031,0.0,0.0,C152100074,167325.11,301549.88,0,0,1,0.0,0,0,134224.77000000002,1,1
451821,47,CASH_OUT,205411.77,C758730566,30225.0,0.0,C872766605,329803.65,535215.42,0,0,1,-30225.0,-1,0,205411.77000000002,1,1
1966115,325,CASH_OUT,192131.52,C1673455422,4776.0,0.0,C351100947,13770.78,205902.29,0,0,1,-4776.0,-1,0,192131.51,1,1
87954,13,CASH_OUT,401975.55,C1604761611,0.0,0.0,C1615804266,8243800.31,8335388.88,0,0,1,0.0,0,0,91588.5700000003,1,1
427253,44,CASH_OUT,36223.36,C821818525,0.0,0.0,C1311499693,449883.52,486106.88,0,0,1,0.0,0,0,36223.359999999986,1,1
161445,17,CASH_OUT,227922.69,C2014071213,0.0,0.0,C1484055055,2224285.91,2530109.12,0,0,1,0.0,0,0,305823.20999999996,1,1
30870,10,CASH_OUT,538439.56,C1570945934,0.0,0.0,C1092465037,6150582.17,6689021.73,0,0,1,0.0,0,0,538439.5600000005,1,1
456576,94,TRANSFER,519143.66,C986956415,242.0,0.0,C865492533,188072.96,707216.63,0,0,4,-242.0,-1,0,519143.67000000004,1,1
34905,10,CASH_OUT,337611.38,C729468179,0.0,0.0,C503501228,401390.87,739002.25,0,0,1,0.0,0,0,337611.38,1,1
520354,132,CASH_OUT,452465.79,C1398251960,0.0,0.0,C1000574711,1720059.68,2331192.98,0,0,1,0.0,0,0,611133.3,1,1
1090178,204,CASH_OUT,150545.2,C1657032015,29102.0,0.0,C1793969313,3508329.54,3658874.74,0,0,1,-29102.0,-1,0,150545.2000000002,1,1
264825,34,CASH_OUT,319256.48,C1636649370,82598.0,0.0,C1487088083,7398.0,5529826.66,0,0,1,-82598.0,-1,0,5522428.66,1,1
931496,183,CASH_OUT,123992.53,C1079258407,0.0,0.0,C2065419605,4747722.48,4871715.02,0,0,1,0.0,0,0,123992.5399999991,1,1
1215844,213,CASH_OUT,10583.18,C1442408086,4243.0,0.0,C1892192775,1226926.38,1237509.55,0,0,1,-4243.0,-1,0,10583.170000000158,1,1
801657,163,CASH_OUT,181106.03,C388669102,11645.0,0.0,C528545340,143130.52,324236.55,0,0,1,-11645.0,-1,0,181106.03,1,1
1230582,225,CASH_OUT,352355.28,C1488165767,0.0,0.0,C861744813,1661797.15,2014152.43,0,0,1,0.0,0,0,352355.28,1,1
1118623,206,CASH_OUT,4835.92,C879190298,154832.0,149996.08,C1228534998,897514.71,902350.63,0,0,1,-4835.920000000013,-1,0,4835.920000000042,1,1
603796,138,CASH_OUT,37778.63,C1293587587,0.0,0.0,C805029016,49534.77,87313.4,0,0,1,0.0,0,0,37778.63,1,1
297877,36,CASH_OUT,283254.21,C1426768108,51555.0,0.0,C1957394377,0.0,283254.21,0,0,1,-51555.0,-1,0,283254.21,1,1
2736854,659,CASH_OUT,156011.14,C1773801313,17713.0,0.0,C1026806509,106951.1,262962.25,0,0,1,-17713.0,-1,0,156011.15,1,1
2248997,356,CASH_OUT,102880.85,C1508083437,114094.03,11213.17,C1909344569,221563.52,324444.37,0,0,1,-102880.86,-1,0,102880.85,1,1
2392688,379,CASH_OUT,280159.34,C819252785,20405.31,0.0,C252154011,577075.92,857235.26,0,0,1,-20405.31,-1,0,280159.33999999997,1,1
886560,180,CASH_OUT,4933.12,C777026432,49789.0,44855.88,C177583424,2343985.03,2348918.15,0,0,1,-4933.120000000003,-1,0,4933.120000000112,1,1
1370123,236,CASH_OUT,88032.35,C2018522762,0.0,0.0,C1687123723,1501266.54,1589298.89,0,0,1,0.0,0,0,88032.34999999986,1,1
1952816,324,CASH_OUT,224241.08,C1772196790,2247.0,0.0,C1176532590,3389605.37,3613846.46,0,0,1,-2247.0,-1,0,224241.08999999985,1,1
1305883,231,CASH_OUT,132898.91,C670665973,10389.0,0.0,C1713378621,1527308.99,1660207.9,0,0,1,-10389.0,-1,0,132898.90999999992,1,1
1264604,228,CASH_OUT,170326.88,C1073968770,107839.0,0.0,C1217616286,1710113.17,1746750.22,0,0,1,-107839.0,-1,0,36637.05000000005,1,1
319415,37,CASH_OUT,75641.81,C581288340,10580.0,0.0,C1963994638,282675.25,358317.06,0,0,1,-10580.0,-1,0,75641.81,1,1
2032734,330,CASH_OUT,133108.02,C1517338307,0.0,0.0,C136263503,912684.92,1045792.94,0,0,1,0.0,0,0,133108.0199999999,1,1
921648,182,TRANSFER,516041.14,C2142679119,99554.32,0.0,C1173692655,1310017.04,1826058.18,0,0,4,-99554.32,-1,0,516041.1399999999,1,1
1273785,228,CASH_OUT,44346.52,C1082375442,17282.67,0.0,C948443128,430233.77,474580.28,0,0,1,-17282.67,-1,0,44346.51000000001,1,1
2727967,612,TRANSFER,995332.28,C654438199,72435.0,0.0,C1825863414,70457.15,1065789.43,0,0,4,-72435.0,-1,0,995332.2799999999,1,1
598471,138,TRANSFER,117666.59,C1891755832,16279.0,0.0,C77056687,411726.1,529392.68,0,0,4,-16279.0,-1,0,117666.58000000007,1,1
1444401,252,CASH_OUT,194153.61,C1172278961,212736.0,18582.39,C1813501651,2931921.56,3126075.17,0,0,1,-194153.61,-1,0,194153.60999999987,1,1
1381669,236,CASH_OUT,142144.45,C706602705,12436.0,0.0,C430095226,0.0,142144.45,0,0,1,-12436.0,-1,0,142144.45,1,1
2463131,396,CASH_OUT,58524.38,C465002748,49853.0,0.0,C536529279,2373677.72,2432202.1,0,0,1,-49853.0,-1,0,58524.37999999989,1,1
108943,14,CASH_OUT,356224.58,C740362893,5985.0,0.0,C1844270229,0.0,356224.58,0,0,1,-5985.0,-1,0,356224.58,1,1
1309063,231,TRANSFER,570191.04,C672318373,11.0,0.0,C1822019585,0.0,570191.04,0,0,4,-11.0,-1,0,570191.04,1,1
226470,20,CASH_OUT,69416.96,C395043984,0.0,0.0,C849821097,989242.92,1058659.88,0,0,1,0.0,0,0,69416.95999999985,1,1
1775987,300,CASH_OUT,184361.61,C1532724715,83324.0,0.0,C1615718862,360756.85,545118.45,0,0,1,-83324.0,-1,0,184361.59999999998,1,1
400089,42,CASH_OUT,74942.84,C1176039505,160205.0,85262.16,C1343202134,0.0,74942.84,0,0,1,-74942.84,-1,0,74942.84,1,1
1295426,230,CASH_OUT,179522.17,C301780965,0.0,0.0,C1135476103,2098900.69,2278422.86,0,0,1,0.0,0,0,179522.16999999993,1,1
191935,18,CASH_OUT,140836.62,C1195713243,152554.0,11717.38,C1031467615,77647.47,218484.08,0,0,1,-140836.62,-1,0,140836.61,1,1
54554,11,CASH_OUT,507378.26,C1374156562,14825.0,0.0,C305646302,576914.67,971799.25,0,0,1,-14825.0,-1,0,394884.57999999996,1,1
2409742,380,CASH_OUT,205942.87,C117933044,0.0,0.0,C2115717280,24229336.24,24435279.11,0,0,1,0.0,0,0,205942.87000000104,1,1
2038927,330,CASH_OUT,107776.02,C171937456,0.0,0.0,C17507777,1871952.94,1979728.96,0,0,1,0.0,0,0,107776.02000000002,1,1
634134,140,CASH_OUT,12050.99,C1487883097,39314.2,27263.21,C836440059,80175.97,92226.97,0,0,1,-12050.989999999998,-1,0,12051.0,1,1
1864146,306,TRANSFER,306830.39,C1702854495,0.0,0.0,C267029911,1162534.5,1571443.45,0,0,4,0.0,0,0,408908.94999999995,1,1
851353,177,CASH_OUT,576439.51,C1803594083,117038.0,0.0,C254269430,0.0,576439.51,0,0,1,-117038.0,-1,0,576439.51,1,1
887121,180,TRANSFER,233474.27,C1643401535,0.0,0.0,C1434364922,488996.71,722470.98,0,0,4,0.0,0,0,233474.26999999996,1,1
2422613,382,CASH_OUT,244015.62,C1814113773,0.0,0.0,C192495039,2036938.7,2280954.31,0,0,1,0.0,0,0,244015.6100000001,1,1
1386574,237,TRANSFER,425644.55,C238378972,801130.22,375485.68,C660334896,702477.11,1128121.65,0,0,4,-425644.54,-1,0,425644.5399999999,1,1
1005499,187,CASH_OUT,12458.15,C529992875,243846.0,231387.85,C872703043,640432.2,652890.34,0,0,1,-12458.149999999994,-1,0,12458.140000000014,1,1
556013,135,CASH_OUT,77271.21,C623459652,0.0,0.0,C290537898,1733633.04,1810904.25,0,0,1,0.0,0,0,77271.20999999996,1,1
316181,37,CASH_OUT,234916.02,C1674245923,0.0,0.0,C1697922932,796185.63,1031101.64,0,0,1,0.0,0,0,234916.01,1,1
1226722,217,CASH_OUT,100206.9,C1220018035,0.0,0.0,C1309271809,1199556.72,1299763.62,0,0,1,0.0,0,0,100206.90000000014,1,1
934516,183,CASH_OUT,265490.59,C422700468,0.0,0.0,C157603305,1242185.77,1507676.36,0,0,1,0.0,0,0,265490.5900000001,1,1
548970,134,TRANSFER,902639.08,C376505696,0.0,0.0,C2094741290,10465257.4,11367896.49,0,0,4,0.0,0,0,902639.0899999999,1,1
1873338,307,CASH_OUT,141788.7,C1242768733,103976.67,0.0,C444774650,354740.96,496529.66,0,0,1,-103976.67,-1,0,141788.69999999995,1,1
1164914,209,CASH_OUT,168363.09,C1449829279,408848.0,240484.91,C1885635220,0.0,168363.09,0,0,1,-168363.09,-1,0,168363.09,1,1
1397640,240,CASH_OUT,542799.97,C756947546,0.0,0.0,C792886067,2321521.87,2864321.85,0,0,1,0.0,0,0,542799.98,1,1
1393184,238,CASH_OUT,37005.65,C950890045,30833.0,0.0,C454858281,124812.23,161817.88,0,0,1,-30833.0,-1,0,37005.65000000001,1,1
429498,44,CASH_OUT,150957.1,C254302005,255.0,0.0,C224558019,0.0,150957.1,0,0,1,-255.0,-1,0,150957.1,1,1
2235742,355,CASH_OUT,61296.13,C74063610,0.0,0.0,C210069967,1225435.11,1286731.24,0,0,1,0.0,0,0,61296.12999999989,1,1
1411136,250,CASH_OUT,331023.02,C1199311906,26402.0,0.0,C864307208,0.0,331023.02,0,0,1,-26402.0,-1,0,331023.02,1,1
143635,16,CASH_OUT,80537.01,C659557409,0.0,0.0,C627722054,1734641.99,2436042.88,0,0,1,0.0,0,0,701400.8899999999,1,1
2074001,332,CASH_OUT,293402.45,C805260721,0.0,0.0,C1821714221,703372.76,996775.22,0,0,1,0.0,0,0,293402.45999999996,1,1
1462635,253,CASH_OUT,94231.91,C725800597,0.0,0.0,C944908968,5827018.01,5921249.92,0,0,1,0.0,0,0,94231.91000000015,1,1
2720036,595,CASH_OUT,162767.97,C2108213814,0.0,0.0,C1115187750,768712.68,931480.65,0,0,1,0.0,0,0,162767.96999999997,1,1
1138371,207,CASH_OUT,43407.45,C1681923430,394.0,0.0,C1610100749,1757231.72,1800639.17,0,0,1,-394.0,-1,0,43407.44999999995,1,1
1621077,277,CASH_OUT,147156.44,C1089880001,19834.0,0.0,C1884388857,0.0,147156.44,0,0,1,-19834.0,-1,0,147156.44,1,1
1022261,188,CASH_OUT,60565.55,C472661515,10723.0,0.0,C766119535,0.0,182309.42,0,0,1,-10723.0,-1,0,182309.42,1,1
169307,17,CASH_OUT,128922.49,C2100116115,0.0,0.0,C156350333,216349.3,355805.98,0,0,1,0.0,0,0,139456.68,1,1
394564,42,CASH_OUT,98161.36,C234488046,202138.09,103976.73,C1709491772,2452898.39,2551059.75,0,0,1,-98161.36,-1,0,98161.35999999987,1,1
939576,184,CASH_OUT,215549.32,C647104628,0.0,0.0,C354598568,440430.29,655979.61,0,0,1,0.0,0,0,215549.32,1,1
2082863,333,TRANSFER,1746738.39,C2030941837,0.0,0.0,C1521775612,10703588.01,12450326.4,0,0,4,0.0,0,0,1746738.3900000006,1,1
891340,180,CASH_OUT,66363.05,C456384822,108368.0,42004.95,C232547813,429310.43,495673.48,0,0,1,-66363.05,-1,0,66363.04999999999,1,1
421579,43,CASH_OUT,60740.63,C1486423914,27226.0,0.0,C341113965,0.0,60740.63,0,0,1,-27226.0,-1,0,60740.63,1,1
2112001,347,CASH_OUT,11480.09,C389842430,0.0,0.0,C353406858,1220847.95,1232328.05,0,0,1,0.0,0,0,11480.100000000093,1,1
1094210,204,CASH_OUT,116573.63,C577594601,21765.0,0.0,C1498056681,3185966.22,3302539.85,0,0,1,-21765.0,-1,0,116573.62999999989,1,1
1302200,231,CASH_OUT,343431.09,C1313676760,0.0,0.0,C531221631,2214877.96,2558309.04,0,0,1,0.0,0,0,343431.0800000001,1,1
835585,165,CASH_OUT,126953.37,C428663806,200631.0,73677.63,C1670680961,413725.95,540679.32,0,0,1,-126953.37,-1,0,126953.36999999994,1,1
1890969,308,TRANSFER,844118.51,C981404203,82435.0,0.0,C307628431,287814.11,1131932.62,0,0,4,-82435.0,-1,0,844118.5100000001,1,1
1280482,229,CASH_OUT,186831.76,C1712324652,0.0,0.0,C1117692016,4691913.14,4878744.91,0,0,1,0.0,0,0,186831.77000000048,1,1
1744089,298,CASH_OUT,253738.46,C842198825,11378.0,0.0,C1178769684,532401.44,786139.89,0,0,1,-11378.0,-1,0,253738.45000000007,1,1
1265685,228,CASH_OUT,291503.23,C1513061390,0.0,0.0,C615943150,388806.18,680309.41,0,0,1,0.0,0,0,291503.23000000004,1,1
2682891,546,CASH_OUT,76725.48,C2074043975,49996.0,0.0,C478398750,244843.75,321569.23,0,0,1,-49996.0,-1,0,76725.47999999998,1,1
106252,14,CASH_OUT,117576.96,C1588722520,0.0,0.0,C144307892,552103.84,861396.78,0,0,1,0.0,0,0,309292.94000000006,1,1
315575,37,CASH_OUT,296282.42,C2096180457,77002.0,0.0,C322772189,46794.97,146679.67,0,0,1,-77002.0,-1,0,99884.70000000001,1,1
75767,13,CASH_OUT,45429.52,C719096942,45041.0,0.0,C1162775738,2695330.3,2747788.92,0,0,1,-45041.0,-1,0,52458.62000000011,1,1
2689070,563,CASH_OUT,295096.28,C1429578908,0.0,0.0,C364982756,1486479.78,1781576.06,0,0,1,0.0,0,0,295096.28,1,1
1120798,206,CASH_OUT,320311.9,C1959638932,47353.0,0.0,C436738764,3056311.97,3376623.87,0,0,1,-47353.0,-1,0,320311.8999999999,1,1
757030,160,CASH_OUT,434663.41,C1880688414,592.0,0.0,C883946778,0.0,434663.41,0,0,1,-592.0,-1,0,434663.41,1,1
176621,18,CASH_OUT,239751.71,C1237612789,610.0,0.0,C1178498925,0.0,239751.71,0,0,1,-610.0,-1,0,239751.71,1,1
110298,14,TRANSFER,364345.76,C238715971,132944.0,0.0,C1143688311,222292.3,586638.06,0,0,4,-132944.0,-1,0,364345.76000000007,1,1
109493,14,CASH_OUT,197146.56,C625292357,0.0,0.0,C1882860489,365936.61,1904196.51,0,0,1,0.0,0,0,1538259.9,1,1
1507617,256,TRANSFER,137001.31,C152288074,136793.0,0.0,C2139267009,0.0,137001.31,0,0,4,-136793.0,-1,0,137001.31,1,1
654574,141,CASH_OUT,355661.21,C510862066,0.0,0.0,C595908439,4372372.85,4728034.06,0,0,1,0.0,0,0,355661.20999999996,1,1
480164,130,CASH_OUT,165899.24,C355713558,14016.0,0.0,C159940962,280833.5,446732.74,0,0,1,-14016.0,-1,0,165899.24,1,1
2333628,375,CASH_OUT,204533.89,C1539214451,0.0,0.0,C1607750524,1271223.72,1475757.6,0,0,1,0.0,0,0,204533.88000000012,1,1
1325423,233,CASH_OUT,234206.87,C1139921663,0.0,0.0,C1746331460,1783147.78,2017354.65,0,0,1,0.0,0,0,234206.86999999988,1,1
1993476,327,CASH_OUT,125353.11,C1335995700,38003.0,0.0,C244188252,286083.8,411436.91,0,0,1,-38003.0,-1,0,125353.10999999999,1,1
1867589,306,CASH_OUT,221283.39,C705556720,20379.0,0.0,C319870327,10497.0,231780.39,0,0,1,-20379.0,-1,0,221283.39,1,1
395138,42,CASH_OUT,126089.19,C1001125922,0.0,0.0,C1291286504,734023.76,860112.95,0,0,1,0.0,0,0,126089.18999999994,1,1
464137,119,CASH_OUT,220749.86,C765028460,0.0,0.0,C172409641,18063019.47,18283769.32,0,0,1,0.0,0,0,220749.8500000015,1,1
2548652,402,CASH_OUT,247857.09,C892163627,854981.0,607123.91,C790435278,3273646.98,3441365.77,0,0,1,-247857.08999999997,-1,0,167718.79000000004,1,1
465607,120,CASH_OUT,34722.73,C2109372344,0.0,0.0,C810631086,7590251.25,7624973.98,0,0,1,0.0,0,0,34722.73000000045,1,1
1643790,279,CASH_OUT,377041.28,C1207851743,136702.0,0.0,C970829361,420990.53,798031.82,0,0,1,-136702.0,-1,0,377041.2899999999,1,1
1671570,281,CASH_OUT,17440.78,C1835198094,43833.56,26392.78,C278874606,264713.52,282154.29,0,0,1,-17440.78,-1,0,17440.76999999996,1,1
2727239,608,TRANSFER,258042.15,C2049157742,12448.0,0.0,C1299720166,0.0,258042.15,0,0,4,-12448.0,-1,0,258042.15,1,1
1836464,305,TRANSFER,94094.2,C182754385,44437.14,0.0,C955031000,570080.6,664174.8,0,0,4,-44437.14,-1,0,94094.20000000007,1,1
166484,17,CASH_OUT,105613.59,C713202153,3720.0,0.0,C329577331,883052.69,988666.28,0,0,1,-3720.0,-1,0,105613.59000000008,1,1
721878,157,CASH_OUT,68586.35,C1934779764,0.0,0.0,C234973059,680013.83,748600.18,0,0,1,0.0,0,0,68586.3500000001,1,1
158648,17,CASH_OUT,235450.35,C399773329,0.0,0.0,C1212282767,562426.41,797876.76,0,0,1,0.0,0,0,235450.34999999998,1,1
1133753,207,CASH_OUT,56553.26,C2007792277,0.0,0.0,C2103378672,1251677.88,1308231.14,0,0,1,0.0,0,0,56553.26000000001,1,1
960637,185,TRANSFER,447728.46,C2072299186,0.0,0.0,C193941275,8749148.18,9196876.64,0,0,4,0.0,0,0,447728.4600000009,1,1
346401,39,CASH_OUT,160201.07,C2086791406,72662.38,0.0,C1281153846,179881.49,340082.56,0,0,1,-72662.38,-1,0,160201.07,1,1
300584,36,CASH_OUT,26462.94,C980971515,26713.0,250.06,C303379484,921150.7,1030309.07,0,0,1,-26462.94,-1,0,109158.37,1,1
2174358,352,CASH_OUT,150152.61,C1411801721,0.0,0.0,C2042035251,1198166.2,1348318.81,0,0,1,0.0,0,0,150152.6100000001,1,1
1362712,235,CASH_OUT,161089.03,C1759056670,0.0,0.0,C21851169,926155.9,1039857.19,0,0,1,0.0,0,0,113701.28999999992,1,1
109299,14,CASH_OUT,18643.13,C1836293009,0.0,0.0,C86079194,591919.2,838528.28,0,0,1,0.0,0,0,246609.08000000007,1,1
1867898,306,CASH_OUT,24537.54,C440727521,0.0,0.0,C39836639,339030.2,363567.74,0,0,1,0.0,0,0,24537.53999999998,1,1
1911378,309,CASH_OUT,107323.5,C636389720,10516.0,0.0,C1999525825,0.0,107323.5,0,0,1,-10516.0,-1,0,107323.5,1,1
246946,22,CASH_OUT,20344.79,C1658921717,141599.0,121254.21,C699658429,0.0,20344.79,0,0,1,-20344.789999999994,-1,0,20344.79,1,1
1001160,187,CASH_OUT,152826.57,C1906297543,0.0,0.0,C800917023,591485.35,744311.92,0,0,1,0.0,0,0,152826.57000000007,1,1
2741771,673,CASH_OUT,355089.23,C1375418515,0.0,0.0,C495131087,4814115.12,5169204.35,0,0,1,0.0,0,0,355089.2299999995,1,1
2462553,396,TRANSFER,51275.71,C904969347,51784.0,508.29,C689512183,419334.16,470609.88,0,0,4,-51275.71,-1,0,51275.72000000003,1,1
1070759,203,CASH_OUT,382548.42,C1608571946,99293.0,0.0,C1880444391,854320.84,1236869.26,0,0,1,-99293.0,-1,0,382548.42000000004,1,1
1232905,225,CASH_OUT,261992.12,C883609814,237.0,0.0,C1026796615,0.0,261992.12,0,0,1,-237.0,-1,0,261992.12,1,1
2440189,394,CASH_OUT,165961.25,C525290621,31752.0,0.0,C1640871703,102263.87,268225.12,0,0,1,-31752.0,-1,0,165961.25,1,1
1284141,229,CASH_OUT,51128.84,C861797870,0.0,0.0,C1349417653,291437.23,342566.07,0,0,1,0.0,0,0,51128.840000000026,1,1
1546731,259,CASH_OUT,262749.89,C1306753737,3329.0,0.0,C1182690911,0.0,262749.89,0,0,1,-3329.0,-1,0,262749.89,1,1
624067,139,CASH_OUT,90327.4,C1597834526,0.0,0.0,C1259791027,1196031.95,1286359.35,0,0,1,0.0,0,0,90327.40000000014,1,1
801080,163,CASH_OUT,92022.9,C134492010,0.0,0.0,C1214350765,972551.8,1064574.71,0,0,1,0.0,0,0,92022.90999999992,1,1
223951,20,CASH_OUT,179573.18,C2016758946,242.0,0.0,C1439262298,1717744.79,1897317.97,0,0,1,-242.0,-1,0,179573.17999999993,1,1
2498456,398,CASH_OUT,341062.04,C227980071,10108.0,0.0,C1040601483,156174.07,497236.12,0,0,1,-10108.0,-1,0,341062.05,1,1
357807,40,CASH_OUT,163713.06,C658239158,8005.0,0.0,C1500630640,417466.23,581179.29,0,0,1,-8005.0,-1,0,163713.06000000006,1,1
2127506,348,CASH_OUT,55076.71,C1803532422,0.0,0.0,C510925848,460408.49,515485.19,0,0,1,0.0,0,0,55076.70000000001,1,1
1504266,256,TRANSFER,636220.21,C1509729753,606.0,0.0,C191542446,50802.14,687022.35,0,0,4,-606.0,-1,0,636220.21,1,1
28545,10,CASH_OUT,198162.81,C2074270403,0.0,0.0,C979719862,3414191.41,4067018.45,0,0,1,0.0,0,0,652827.04,1,1
1690826,283,TRANSFER,224996.85,C1546820676,0.0,0.0,C1360402498,639055.93,864052.78,0,0,4,0.0,0,0,224996.84999999998,1,1
2745040,684,CASH_OUT,72942.05,C365607911,40985.0,0.0,C488719061,654337.08,727279.13,0,0,1,-40985.0,-1,0,72942.05000000005,1,1
1066303,202,CASH_OUT,234145.28,C817281312,5041.0,0.0,C1104877193,0.0,234145.28,0,0,1,-5041.0,-1,0,234145.28,1,1
920950,182,TRANSFER,304454.44,C1753787675,0.0,0.0,C1156404645,786099.76,1090554.2,0,0,4,0.0,0,0,304454.43999999994,1,1
135834,16,TRANSFER,2644414.9,C1605103667,0.0,0.0,C204111341,2864861.12,6052089.4,0,0,4,0.0,0,0,3187228.2800000003,1,1
125717,15,TRANSFER,381110.32,C343801872,0.0,0.0,C1076835071,3981395.18,4362505.51,0,0,4,0.0,0,0,381110.3299999996,1,1
1340540,234,CASH_OUT,200816.8,C367664235,82236.0,0.0,C1041705578,3544472.16,4115184.73,0,0,1,-82236.0,-1,0,570712.5699999998,1,1
2237069,355,CASH_OUT,109985.93,C672633676,0.0,0.0,C1339238145,151415.7,261401.64,0,0,1,0.0,0,0,109985.94,1,1
131623,15,CASH_OUT,347290.61,C1104761983,326650.0,0.0,C1840428176,342558.95,689849.56,0,0,1,-326650.0,-1,0,347290.61000000004,1,1
1416878,250,TRANSFER,1967745.49,C1966487412,100815.81,0.0,C1280700642,3965861.59,5933607.09,0,0,4,-100815.81,-1,0,1967745.5,1,1
673696,154,CASH_OUT,50032.06,C161740046,0.0,0.0,C616888183,1134710.28,1184742.34,0,0,1,0.0,0,0,50032.060000000056,1,1
2655146,522,CASH_OUT,284807.18,C917214582,20358.0,0.0,C665372557,0.0,284807.18,0,0,1,-20358.0,-1,0,284807.18,1,1
1176251,210,CASH_OUT,128475.71,C105492545,40425.0,0.0,C42426062,10427.0,138902.71,0,0,1,-40425.0,-1,0,128475.70999999999,1,1
2464235,396,CASH_OUT,235851.78,C424692305,0.0,0.0,C493214262,434268.15,670119.93,0,0,1,0.0,0,0,235851.78000000003,1,1
1358353,235,CASH_OUT,269492.07,C2016029864,16644.0,0.0,C146911923,129796.86,401516.72,0,0,1,-16644.0,-1,0,271719.86,1,1
1116729,206,CASH_OUT,268664.38,C2144464397,0.0,0.0,C1141017227,2219130.41,2487794.79,0,0,1,0.0,0,0,268664.3799999999,1,1
1337546,234,CASH_OUT,241967.97,C38497708,0.0,0.0,C458606207,1242080.3,1484048.27,0,0,1,0.0,0,0,241967.96999999997,1,1
1361171,235,TRANSFER,2765783.75,C1895694906,0.0,0.0,C176203926,5285644.59,8051428.34,0,0,4,0.0,0,0,2765783.75,1,1
2450425,395,CASH_OUT,180103.08,C1908525457,10359.0,0.0,C722326970,159471.77,344066.38,0,0,1,-10359.0,-1,0,184594.61000000002,1,1
773248,161,CASH_OUT,191425.68,C784959681,0.0,0.0,C1773181660,214207.79,405633.47,0,0,1,0.0,0,0,191425.67999999996,1,1
2402775,380,TRANSFER,385199.36,C26355712,13981.0,0.0,C4628217,4793130.68,5178330.04,0,0,4,-13981.0,-1,0,385199.36000000034,1,1
835037,165,CASH_OUT,90260.71,C329889046,53033.0,0.0,C1095222821,0.0,90260.71,0,0,1,-53033.0,-1,0,90260.71,1,1
57364,11,CASH_OUT,574293.82,C560466889,36504.0,0.0,C341552838,3976412.54,4550706.36,0,0,1,-36504.0,-1,0,574293.8200000003,1,1
1493526,255,CASH_OUT,95844.67,C388763043,84749.0,0.0,C113779369,27733.74,123578.41,0,0,1,-84749.0,-1,0,95844.67,1,1
1451636,252,TRANSFER,1428711.25,C349903012,100903.0,0.0,C442796074,832219.92,2260931.16,0,0,4,-100903.0,-1,0,1428711.2400000002,1,1
2601365,404,CASH_OUT,45687.57,C1255408763,10293.0,0.0,C1495337713,0.0,45687.57,0,0,1,-10293.0,-1,0,45687.57,1,1
959521,185,CASH_OUT,166093.93,C548916038,0.0,0.0,C820896062,4587950.7,4754044.62,0,0,1,0.0,0,0,166093.91999999993,1,1
896394,181,CASH_OUT,270625.02,C1851773228,0.0,0.0,C1243032011,379859.32,650484.35,0,0,1,0.0,0,0,270625.02999999997,1,1
1853649,306,CASH_OUT,85286.55,C801444231,346.0,0.0,C393180600,0.0,85286.55,0,0,1,-346.0,-1,0,85286.55,1,1
